incident_type_primary,address_1,city,state,latitude,longitude,hour_of_day,day_of_week,parent_incident_type
BYLAW-NOISE,400 Block SITKUM RD,VICTORIA,BC,48.42993254,-123.3790475,19,Monday,Other
BREAK & ENTER-RESIDENCE,ONTARIO ST,VICTORIA,BC,48.42140989,-123.384498,19,Monday,Breaking & Entering
THEFT-OTHER UNDER $5000,400 Block BELLEVILLE ST,VICTORIA,BC,48.42148292,-123.3736065,11,Monday,Theft
LIQUOR-INTOX IN PUBLIC PLACE,DOUGLAS ST & JOHNSON ST,VICTORIA,BC,48.4271771,-123.3646818,20,Monday,Liquor
LIQUOR-INTOX IN PUBLIC PLACE,1000 Block VIEW ST,VICTORIA,BC,48.4243549,-123.3553001,20,Monday,Liquor
THEFT-OTHER UNDER $5000,700 Block BURDETT AVE,VICTORIA,BC,48.4220357,-123.3642802,11,Monday,Theft
MISCHIEF $5000 OR UNDER,DOUGLAS ST & YATES ST,VICTORIA,BC,48.42628021,-123.3648802,20,Monday,Property Crime
THEFT-OTHER UNDER $5000,2600 Block DOUGLAS ST,VICTORIA,BC,48.43672436,-123.3660121,11,Monday,Theft
LIQUOR-INTOX IN PUBLIC PLACE,DOUGLAS ST & PEMBROKE ST,VICTORIA,BC,48.43275733,-123.3646002,18,Monday,Liquor
THEFT-OTHER UNDER $5000,100 Block WILSON ST,VICTORIA,BC,48.43252618,-123.3814542,18,Monday,Theft
LIQUOR-INTOX IN PUBLIC PLACE,2300 Block LEE AVE,VICTORIA,BC,48.43182756,-123.3257207,15,Monday,Liquor
COLLISION-NON-FATAL INJURY,500 Block MICHIGAN ST,VICTORIA,BC,48.41701323,-123.3722899,19,Monday,Traffic
BREAK & ENTER-RESIDENCE,1000 Block ROCKLAND AVE,VICTORIA,BC,48.42225731,-123.3558087,11,Monday,Breaking & Entering
SUSPICIOUS PERS/VEH/OCCURRENCE,1100 Block QUADRA ST,VICTORIA,BC,48.42441749,-123.3596141,16,Monday,Other
TRAFFIC-INSURANCE VIOLATION,COOK ST & HILLSIDE AVE,VICTORIA,BC,48.44038923,-123.3516903,16,Monday,Traffic
ROBBERY-OTHER,1000 Block PANDORA AVE,VICTORIA,BC,48.4272353,-123.3547207,15,Tuesday,Robbery
ROBBERY-OTHER,500 Block CRAIGFLOWER RD,VICTORIA,BC,48.43721475,-123.3887251,16,Tuesday,Robbery
FALSE ALARMS,2600 Block BLACKWOOD ST,VICTORIA,BC,48.43915459,-123.3535275,16,Tuesday,Alarm
TRAFFIC-OTHER MUNICIPAL,1100 Block ESQUIMALT RD,VICTORIA,BC,48.43008119,-123.4111134,17,Tuesday,Traffic
THEFT FROM MV UNDER $5000,900 Block MASON ST,VICTORIA,BC,48.42808665,-123.3584782,9,Tuesday,Theft from Vehicle
COLLISION-DAMAGE UNDER $1000,800 Block CALEDONIA AVE,VICTORIA,BC,48.43086236,-123.359848,13,Tuesday,Traffic
THEFT FROM MV UNDER $5000,700 Block VIEW ST,VICTORIA,BC,48.42523965,-123.3632921,14,Tuesday,Theft from Vehicle
THEFT-OTHER UNDER $5000,500 Block WEST BAY TER,VICTORIA,BC,48.42924048,-123.3977876,14,Tuesday,Theft
ASSAULT-W/WEAPON OR CBH,800 Block CALEDONIA AVE,VICTORIA,BC,48.43086236,-123.359848,19,Tuesday,Assault with Deadly Weapon
BREAK & ENTER-RESIDENCE,400 Block KINVER ST,VICTORIA,BC,48.42430859,-123.4107009,14,Tuesday,Breaking & Entering
SUSPICIOUS PERS/VEH/OCCURRENCE,500 Block YATES ST,VICTORIA,BC,48.42683747,-123.369882,2,Tuesday,Other
SUSPICIOUS PERS/VEH/OCCURRENCE,700 Block WILSON ST,VICTORIA,BC,48.43269517,-123.3923213,15,Tuesday,Other
BYLAW-NOISE,900 Block WORDSLEY ST,VICTORIA,BC,48.43006558,-123.4060543,4,Tuesday,Other
THEFT-OTHER UNDER $5000,3100 Block DOUGLAS ST,VICTORIA,BC,48.44619978,-123.3713559,15,Tuesday,Theft
COLLISION-DAMAGE OVER $1000,JOHNSON ST & GOVERNMENT ST,VICTORIA,BC,48.42749396,-123.3672683,20,Tuesday,Traffic
THEFT FROM MV UNDER $5000,JOHNSON ST & BROAD ST,VICTORIA,BC,48.42735506,-123.3660347,7,Tuesday,Theft from Vehicle
COLLISION-DAMAGE OVER $1000,QUADRA ST & BAY ST,VICTORIA,BC,48.43529849,-123.3580079,12,Tuesday,Traffic
CYCLIST,500 Block ELLICE ST,VICTORIA,BC,48.43882964,-123.3727104,21,Monday,Vehicle Stop
FALSE ALARMS,1200 Block WHARF ST,VICTORIA,BC,48.42605597,-123.3700064,0,Tuesday,Alarm
SUSPICIOUS PERS/VEH/OCCURRENCE,1700 Block DOUGLAS ST,VICTORIA,BC,48.42954359,-123.364469,0,Tuesday,Other
BYLAW-NOISE,2500 Block QUADRA ST,VICTORIA,BC,48.43640659,-123.3583238,0,Tuesday,Other
ASSAULT-COMMON OR TRESPASS,1100 Block QUADRA ST,VICTORIA,BC,48.42441749,-123.3596141,17,Tuesday,Assault
BYLAW-NOISE,900 Block JOHNSON ST,VICTORIA,BC,48.42651166,-123.3586067,1,Tuesday,Other
THEFT-OTHER UNDER $5000,1900 Block LEE AVE,VICTORIA,BC,48.43041828,-123.3256249,18,Tuesday,Theft
THEFT FROM MV UNDER $5000,1000 Block DUNSMUIR RD,VICTORIA,BC,48.42767706,-123.4046336,10,Tuesday,Theft from Vehicle
VEHICLE,BLANSHARD ST & HILLSIDE AVE,VICTORIA,BC,48.43892702,-123.3632036,15,Tuesday,Vehicle Stop
BYLAW-NOISE,3000 Block WASHINGTON AVE,VICTORIA,BC,48.44350606,-123.3816559,0,Wednesday,Other
THEFT-OTHER UNDER $5000,1900 Block BAY ST,VICTORIA,BC,48.43362635,-123.3283854,10,Wednesday,Theft
COLLISION-DAMAGE UNDER $1000,DOUGLAS ST & VIEW ST,VICTORIA,BC,48.4254377,-123.3650891,10,Wednesday,Traffic
THEFT-SHOPLIFTING UNDER $5000,1000 Block FORT ST,VICTORIA,BC,48.42356576,-123.3554792,17,Wednesday,Theft
BYLAW-NOISE,200 Block GORGE RD E,VICTORIA,BC,48.44312179,-123.3828919,22,Wednesday,Other
TRAFFIC-INSURANCE VIOLATION,800 Block CALEDONIA AVE,VICTORIA,BC,48.43086236,-123.359848,22,Wednesday,Traffic
THEFT-OTHER UNDER $5000,1900 Block BAY ST,VICTORIA,BC,48.43362635,-123.3283854,22,Wednesday,Theft
LIQUOR-INTOX IN PUBLIC PLACE,1100 Block ESQUIMALT RD,VICTORIA,BC,48.43008119,-123.4111134,15,Wednesday,Liquor
POSSESSION-HEROIN,600 Block PANDORA AVE,VICTORIA,BC,48.42836542,-123.3664102,15,Wednesday,Drugs
BREAK & ENTER-BUSINESS,800 Block CALEDONIA AVE,VICTORIA,BC,48.43086236,-123.359848,16,Tuesday,Breaking & Entering
MISCHIEF $5000 OR UNDER,3000 Block DOUGLAS ST,VICTORIA,BC,48.44412508,-123.370243,15,Wednesday,Property Crime
BYLAW-NOISE,400 Block MICHIGAN ST,VICTORIA,BC,48.41765377,-123.3744802,23,Tuesday,Other
BYLAW-NOISE,1500 Block BAY ST,VICTORIA,BC,48.43415347,-123.3378562,23,Tuesday,Other
BREAK & ENTER-BUSINESS,700 Block FORT ST,VICTORIA,BC,48.42459312,-123.3648528,8,Wednesday,Breaking & Entering
THEFT FROM MV UNDER $5000,900 Block VIEW ST,VICTORIA,BC,48.42456478,-123.3572043,8,Wednesday,Theft from Vehicle
LIQUOR-INTOX IN PUBLIC PLACE,QUADRA ST & KINGS RD,VICTORIA,BC,48.43750567,-123.3586403,20,Wednesday,Liquor
THEFT FROM MV UNDER $5000,BROUGHTON ST & DOUGLAS ST,VICTORIA,BC,48.42394245,-123.3655232,8,Wednesday,Theft from Vehicle
THEFT-OTHER UNDER $5000,1600 Block GOVERNMENT ST,VICTORIA,BC,48.42866969,-123.367041,9,Wednesday,Theft
SUSPICIOUS PERS/VEH/OCCURRENCE,1000 Block BURDETT AVE,VICTORIA,BC,48.42157378,-123.3569667,13,Wednesday,Other
LIQUOR-INTOX IN PUBLIC PLACE,CENTENNIAL SQ,VICTORIA,BC,48.42856604,-123.3650497,14,Wednesday,Liquor
BREAK & ENTER-RESIDENCE,1000 Block EMPRESS AVE,VICTORIA,BC,48.43458533,-123.3547279,14,Wednesday,Breaking & Entering
MISCHIEF $5000 OR UNDER,1700 Block BLANSHARD ST,VICTORIA,BC,48.42970128,-123.361748,1,Wednesday,Property Crime
TRAFFIC-INSURANCE VIOLATION,YATES ST & COOK ST,VICTORIA,BC,48.42506231,-123.353655,18,Wednesday,Traffic
BREAK & ENTER-BUSINESS,700 Block YATES ST,VICTORIA,BC,48.42612791,-123.363472,1,Wednesday,Breaking & Entering
LIQUOR-INTOX IN PUBLIC PLACE,500 Block PEMBROKE ST,VICTORIA,BC,48.43269451,-123.3693268,14,Wednesday,Liquor
POSSESSION-CANNABIS 30G & UNDR,CENTENNIAL SQ,VICTORIA,BC,48.42856604,-123.3650497,14,Wednesday,Drugs
THEFT-SHOPLIFTING UNDER $5000,3100 Block DOUGLAS ST,VICTORIA,BC,48.44619978,-123.3713559,14,Sunday,Theft
BREAK & ENTER-BUSINESS,1000 Block BLANSHARD ST,VICTORIA,BC,48.42365452,-123.3626519,6,Wednesday,Breaking & Entering
BYLAW-NOISE,600 Block ADMIRALS RD,VICTORIA,BC,48.43099854,-123.4169195,23,Wednesday,Other
LIQUOR-INTOX IN PUBLIC PLACE,1300 Block QUADRA ST,VICTORIA,BC,48.425824,-123.3592388,23,Wednesday,Liquor
SUSPICIOUS PERS/VEH/OCCURRENCE,3100 Block DOUGLAS ST,VICTORIA,BC,48.44619978,-123.3713559,12,Wednesday,Other
THEFT-SHOPLIFTING UNDER $5000,1900 Block STORE ST,VICTORIA,BC,48.43115289,-123.3697095,12,Wednesday,Theft
VEHICLE,ADMIRALS RD & STANCOMBE PL,VICTORIA,BC,48.43850875,-123.4235135,4,Wednesday,Vehicle Stop
THEFT FROM MV UNDER $5000,200 Block GORGE RD E,VICTORIA,BC,48.44306513,-123.3809649,12,Wednesday,Theft from Vehicle
THEFT FROM MV UNDER $5000,200 Block RAYNOR AVE,VICTORIA,BC,48.43647561,-123.3836241,13,Wednesday,Theft from Vehicle
MISCHIEF $5000 OR UNDER,1000 Block HILLSIDE AVE,VICTORIA,BC,48.43952258,-123.3585141,7,Wednesday,Property Crime
215ALCOH IRP WARN-3DAY,DOUGLAS ST & LARCH ST,VICTORIA,BC,48.44437258,-123.3704047,21,Wednesday,Traffic
THEFT-OTHER UNDER $5000,700 Block ADMIRALS RD,VICTORIA,BC,48.43482336,-123.4177092,10,Wednesday,Theft
THEFT BICYCLE UNDER $5000,700 Block CALEDONIA AVE,VICTORIA,BC,48.43110253,-123.3640582,10,Thursday,Theft
LIQUOR-INTOX IN PUBLIC PLACE,600 Block CHATHAM ST,VICTORIA,BC,48.43106019,-123.3667054,14,Thursday,Liquor
BYLAW-NOISE,700 Block CAIRN RD,VICTORIA,BC,48.43323922,-123.4049221,3,Thursday,Other
ROBBERY W/OTHER OFFENSIVE WPN,600 Block FORT ST,VICTORIA,BC,48.42471067,-123.3659526,10,Thursday,Robbery
OBSTRUCT PEACE/PUBLIC OFFICER,BLANSHARD STREET AT QUEENS STREET,VICTORIA,BC,48.43086236,-123.359848,0,Wednesday,Other
VEHICLE,FISGARD ST,VICTORIA,BC,48.4293811,-123.366637,21,Wednesday,Vehicle Stop
THEFT-OTHER UNDER $5000,3100 Block DOUGLAS ST,VICTORIA,BC,48.44543429,-123.3710341,16,Thursday,Theft
SUSPICIOUS PERS/VEH/OCCURRENCE,BELMONT AVE & PANDORA AVE,VICTORIA,BC,48.42654939,-123.3381493,6,Thursday,Other
TRAFFIC-OTHER MOVING PROV,QUADRA ST & FINLAYSON ST,VICTORIA,BC,48.44627091,-123.3611607,8,Thursday,Traffic
BREAK & ENTER-BUSINESS,1100 Block DOMINION RD,VICTORIA,BC,48.43681659,-123.3937944,8,Thursday,Breaking & Entering
BREAK & ENTER-RESIDENCE,DALLAS RD,VICTORIA,BC,48.42194191,-123.3844956,8,Thursday,Breaking & Entering
ASSAULT-COMMON OR TRESPASS,800 Block LAMPSON ST,VICTORIA,BC,48.43763926,-123.4023188,0,Thursday,Assault
THEFT FROM MV UNDER $5000,3100 Block DOUGLAS ST,VICTORIA,BC,48.44619978,-123.3713559,15,Thursday,Theft from Vehicle
ROBBERY-OTHER,JOHNSON ST & BLANSHARD ST,VICTORIA,BC,48.42685379,-123.3618394,0,Thursday,Robbery
BREAK & ENTER-OTHER,1000 Block DOUGLAS ST,VICTORIA,BC,48.42406786,-123.3654892,12,Thursday,Breaking & Entering
THEFT-SHOPLIFTING UNDER $5000,1100 Block DOUGLAS ST,VICTORIA,BC,48.42504379,-123.3652055,15,Thursday,Theft
MISCHIEF $5000 OR UNDER,2800 Block DOUGLAS ST,VICTORIA,BC,48.44064074,-123.3682908,21,Thursday,Property Crime
215 ALCOH-24HR,1400 Block QUADRA ST,VICTORIA,BC,48.42670287,-123.3590413,13,Thursday,Traffic
BYLAW-NOISE,900 Block NORTH PARK ST,VICTORIA,BC,48.42985808,-123.3582713,2,Thursday,Other
THEFT-SHOPLIFTING UNDER $5000,1200 Block DOUGLAS ST,VICTORIA,BC,48.42558078,-123.3650406,16,Thursday,Theft
VEHICLE,800 Block FISGARD ST,VICTORIA,BC,48.42927526,-123.3612995,15,Wednesday,Vehicle Stop
VEHICLE,700 Block LAMPSON ST,VICTORIA,BC,48.4329961,-123.4039978,16,Wednesday,Vehicle Stop
LIQUOR-INTOX IN PUBLIC PLACE,CENTENNIAL SQ,VICTORIA,BC,48.42856604,-123.3650497,11,Thursday,Liquor
MISCHIEF $5000 OR UNDER,1300 Block GOVERNMENT ST,VICTORIA,BC,48.42673216,-123.3674592,11,Thursday,Property Crime
LIQUOR-INTOX IN PUBLIC PLACE,QUADRA ST & MASON ST,VICTORIA,BC,48.42799102,-123.3589828,14,Thursday,Liquor
THEFT FROM MV UNDER $5000,1000 Block QUEENS AVE,VICTORIA,BC,48.43367155,-123.3538884,11,Thursday,Theft from Vehicle
THEFT BICYCLE UNDER $5000,1400 Block ELFORD ST,VICTORIA,BC,48.4253274,-123.3412,19,Thursday,Theft
WEAPONS-POSSESSION,200 Block COOK ST,VICTORIA,BC,48.41393969,-123.3567862,14,Thursday,Weapons Offense
SUSPICIOUS PERS/VEH/OCCURRENCE,600 Block TYEE RD,VICTORIA,BC,48.43362022,-123.3804759,11,Thursday,Other
THEFT-SHOPLIFTING UNDER $5000,3100 Block DOUGLAS ST,VICTORIA,BC,48.44619978,-123.3713559,15,Thursday,Theft
LIQUOR-INTOX IN PUBLIC PLACE,500 Block ELLICE ST,VICTORIA,BC,48.43899669,-123.3718104,15,Thursday,Liquor
THEFT-OTHER UNDER $5000,1500 Block HILLSIDE AVE,VICTORIA,BC,48.44451829,-123.3361792,17,Thursday,Theft
SUSPICIOUS PERS/VEH/OCCURRENCE,800 Block CALEDONIA AVE,VICTORIA,BC,48.43086236,-123.359848,17,Thursday,Other
POSSESSION-COCAINE,900 Block PANDORA AVE,VICTORIA,BC,48.4274746,-123.3585259,9,Thursday,Drugs
SUSPICIOUS PERS/VEH/OCCURRENCE,DOUGLAS ST & FORT ST,VICTORIA,BC,48.42465022,-123.3653353,9,Thursday,Other
LIQUOR-INTOX IN PUBLIC PLACE,800 Block CRAIGFLOWER RD,VICTORIA,BC,48.44032706,-123.3964621,22,Thursday,Liquor
THEFT-OTHER UNDER $5000,200 Block RUSSELL ST,VICTORIA,BC,48.4293749,-123.387134,13,Thursday,Theft
THEFT FROM MV OVER $5000,1200 Block FORT ST,VICTORIA,BC,48.42301777,-123.3490742,10,Thursday,Theft from Vehicle
LIQUOR-INTOX IN PUBLIC PLACE,PANDORA AVE & STORE ST,VICTORIA,BC,48.42847384,-123.369683,22,Thursday,Liquor
SUSPICIOUS PERS/VEH/OCCURRENCE,800 Block ESQUIMALT RD,VICTORIA,BC,48.43195287,-123.3958707,13,Thursday,Other
215 DRUG,1900 Block DOUGLAS ST,VICTORIA,BC,48.4315202,-123.3645343,22,Thursday,Traffic
TRAFFICKING-COCAINE,300 Block DOUGLAS ST,VICTORIA,BC,48.41523746,-123.3661563,23,Thursday,Drugs
BREAK & ENTER-RESIDENCE,BUSHBY ST,VICTORIA,BC,48.40683224,-123.3488211,20,Thursday,Breaking & Entering
THEFT-OTHER UNDER $5000,2500 Block QUADRA ST,VICTORIA,BC,48.43714209,-123.3585257,18,Thursday,Theft
ASSAULT-AGGRAVATED,2600 Block PRIOR ST,VICTORIA,BC,48.4383457,-123.35472,23,Thursday,Assault with Deadly Weapon
SUSPICIOUS PERS/VEH/OCCURRENCE,GORGE RD E & ALBANY ST,VICTORIA,BC,48.44335617,-123.385079,23,Thursday,Other
ASSAULT-COMMON OR TRESPASS,700 Block QUEENS AVE,VICTORIA,BC,48.43407295,-123.36311,5,Friday,Assault
THEFT-OTHER UNDER $5000,1400 Block FORT ST,VICTORIA,BC,48.42547827,-123.3396668,7,Friday,Theft
LIQUOR-INTOX IN PUBLIC PLACE,700 Block VIEW ST,VICTORIA,BC,48.42535654,-123.364365,0,Friday,Liquor
LIQUOR-INTOX IN PUBLIC PLACE,900 Block BALMORAL RD,VICTORIA,BC,48.42892598,-123.3574193,1,Friday,Liquor
215ALCOH IRP WARN-3DAY,1700 Block DOUGLAS ST,VICTORIA,BC,48.42954359,-123.364469,1,Friday,Traffic
LIQUOR-INTOX IN PUBLIC PLACE,1900 Block BAY ST,VICTORIA,BC,48.43362635,-123.3283854,1,Friday,Liquor
IMPAIRED OP MOTOR VEH (ALCOH),1000 Block BAY ST,VICTORIA,BC,48.43515016,-123.3553171,1,Friday,Traffic
215 ALCOH-24HR,900 Block CARLTON TER,VICTORIA,BC,48.43039874,-123.4019879,2,Friday,Traffic
215ALCOH IRP WARN-3DAY,1400 Block DOUGLAS ST,VICTORIA,BC,48.42732052,-123.3646468,0,Friday,Traffic
LIQUOR (LCLA) ACT-OTHER,1300 Block BROAD ST,VICTORIA,BC,48.42658425,-123.3662261,0,Friday,Liquor
VEHICLE,800 Block CRAIGFLOWER RD,VICTORIA,BC,48.44008081,-123.3948831,20,Thursday,Vehicle Stop
ASSAULT AGAINST POLICE OFFICER,900 Block BALMORAL RD,VICTORIA,BC,48.42892598,-123.3574193,2,Friday,Assault
SUSPICIOUS PERS/VEH/OCCURRENCE,3000 Block DOUGLAS ST,VICTORIA,BC,48.44414008,-123.3701207,22,Thursday,Other
SUSPICIOUS PERS/VEH/OCCURRENCE,1400 Block VANCOUVER ST,VICTORIA,BC,48.42640845,-123.3562782,16,Thursday,Other
SUSPICIOUS PERS/VEH/OCCURRENCE,QUEENS AVE & DOUGLAS ST,VICTORIA,BC,48.43414655,-123.3646173,23,Thursday,Other
TRAFFIC-OTHER MOVING PROV,1800 Block FERN ST,VICTORIA,BC,48.42846782,-123.3337504,6,Friday,Traffic
ASSAULT-COMMON OR TRESPASS,1100 Block QUADRA ST,VICTORIA,BC,48.42441749,-123.3596141,12,Friday,Assault
SUSPICIOUS PERS/VEH/OCCURRENCE,700 Block BAY ST,VICTORIA,BC,48.43561565,-123.3634963,19,Friday,Other
POSSESSION-COCAINE,900 Block CRAIGFLOWER RD,VICTORIA,BC,48.44149288,-123.4013378,15,Friday,Drugs
SUSPICIOUS PERS/VEH/OCCURRENCE,700 Block HILLSIDE AVE,VICTORIA,BC,48.43856045,-123.3655049,13,Friday,Other
TRAFFIC-OTHER MUNICIPAL,DOUGLAS ST & SPRUCE AVE,VICTORIA,BC,48.4433559,-123.3697729,13,Friday,Traffic
TRAFFIC-INSURANCE VIOLATION,GRANT ST & CHAMBERS ST,VICTORIA,BC,48.42887886,-123.350122,15,Friday,Traffic
TRAFFIC-OTHER MUNICIPAL,600 Block FISGARD ST,VICTORIA,BC,48.4293811,-123.366637,15,Friday,Traffic
ASSAULTS-OTHER,500 Block FRASER ST,VICTORIA,BC,48.42852984,-123.4133168,22,Friday,Assault
BREAK & ENTER-BUSINESS,1700 Block QUADRA ST,VICTORIA,BC,48.42915974,-123.3588366,23,Friday,Breaking & Entering
THEFT-SHOPLIFTING UNDER $5000,400 Block SIMCOE ST,VICTORIA,BC,48.4155487,-123.3743272,20,Friday,Theft
ASSAULT-W/WEAPON OR CBH,1100 Block QUADRA ST,VICTORIA,BC,48.42441749,-123.3596141,23,Friday,Assault with Deadly Weapon
DRIVING COMPLAINTS,TILLICUM RD & SELKIRK AVE,VICTORIA,BC,48.44323354,-123.4017145,15,Thursday,Traffic
COLLISION-DAMAGE UNDER $1000,400 Block GORGE RD E,VICTORIA,BC,48.44153547,-123.3756374,13,Friday,Traffic
THEFT FROM MV UNDER $5000,1600 Block HILLSIDE AVE,VICTORIA,BC,48.44524798,-123.3343563,11,Friday,Theft from Vehicle
ASSAULT-COMMON OR TRESPASS,1200 Block GLADSTONE AVE,VICTORIA,BC,48.43061868,-123.3479329,14,Friday,Assault
THEFT FROM MV UNDER $5000,600 Block ADMIRALS RD,VICTORIA,BC,48.43262092,-123.4168848,17,Friday,Theft from Vehicle
SUSPICIOUS PERS/VEH/OCCURRENCE,WOLLASTON ST & MACAULAY ST,VICTORIA,BC,48.42839771,-123.4038654,14,Friday,Other
COLLISION-DAMAGE OVER $1000,CHATHAM ST & DOUGLAS ST,VICTORIA,BC,48.43109593,-123.3645174,14,Friday,Traffic
POSSESSION-METHAMPHETAMINE,900 Block PANDORA AVE,VICTORIA,BC,48.4274746,-123.3585259,17,Friday,Drugs
BYLAW-NOISE,1100 Block QUADRA ST,VICTORIA,BC,48.42441749,-123.3596141,21,Friday,Other
COLLISION-NON-FATAL INJURY,BAY ST & WARK ST,VICTORIA,BC,48.4353805,-123.3594878,18,Friday,Traffic
ROBBERY-OTHER,700 Block PRINCESS AVE,VICTORIA,BC,48.43336989,-123.3634865,21,Friday,Robbery
TRAFFIC-OTHER MOVING PROV,DOUGLAS ST & MARKET ST,VICTORIA,BC,48.43908567,-123.3674056,18,Friday,Traffic
LIQUOR-INTOX IN PUBLIC PLACE,QUADRA ST & BROUGHTON ST,VICTORIA,BC,48.42318975,-123.3599255,21,Friday,Liquor
MISCHIEF $5000 OR UNDER,1300 Block GLADSTONE AVE,VICTORIA,BC,48.43046423,-123.344649,13,Friday,Property Crime
SUSPICIOUS PERS/VEH/OCCURRENCE,800 Block WOLLASTON ST,VICTORIA,BC,48.43111201,-123.395782,21,Friday,Other
SUSPICIOUS PERS/VEH/OCCURRENCE,900 Block PANDORA AVE,VICTORIA,BC,48.4274746,-123.3585259,13,Friday,Other
POSSESSION-HEROIN,800 Block PANDORA AVE,VICTORIA,BC,48.42767252,-123.3610381,21,Friday,Drugs
DRIVING COMPLAINTS,100 Block GOVERNMENT ST,VICTORIA,BC,48.41236342,-123.3717118,16,Friday,Traffic
MISCHIEF $5000 OR UNDER,700 Block FORT ST,VICTORIA,BC,48.42448858,-123.3639142,17,Friday,Property Crime
THEFT-SHOPLIFTING UNDER $5000,100 Block WILSON ST,VICTORIA,BC,48.43252618,-123.3814542,16,Monday,Theft
POSSESSION-CANNABIS OVER 30G,1100 Block BAY ST,VICTORIA,BC,48.43495014,-123.3516441,0,Friday,Drugs
THEFT FROM MV UNDER $5000,CRAIGFLOWER RD & ARAL ST,VICTORIA,BC,48.44940412,-123.4202604,6,Saturday,Theft from Vehicle
CAUSE A DISTURBANCE,800 Block ESQUIMALT RD,VICTORIA,BC,48.43187568,-123.394566,2,Saturday,Disorder
215 ALCOH-24HR,700 Block JOHNSON ST,VICTORIA,BC,48.42712033,-123.3642127,3,Saturday,Traffic
THEFT-OTHER UNDER $5000,800 Block DUNSMUIR RD,VICTORIA,BC,48.43071018,-123.3952104,10,Saturday,Theft
BYLAW-NOISE,2500 Block EMPIRE ST,VICTORIA,BC,48.43688512,-123.3507664,4,Saturday,Other
THEFT-OTHER UNDER $5000,800 Block DUNSMUIR RD,VICTORIA,BC,48.43071018,-123.3952104,10,Saturday,Theft
ASSAULT-W/WEAPON OR CBH,600 Block LINDEN AVE,VICTORIA,BC,48.41809062,-123.3518326,1,Saturday,Assault with Deadly Weapon
215 ALCOH-24HR,FISGARD ST & QUADRA ST,VICTORIA,BC,48.42900698,-123.3588586,1,Saturday,Traffic
SUSPICIOUS PERS/VEH/OCCURRENCE,AMELIA ST & CORMORANT ST,VICTORIA,BC,48.42860166,-123.360325,7,Saturday,Other
LIQUOR-INTOX IN PUBLIC PLACE,2300 Block QUADRA ST,VICTORIA,BC,48.43406708,-123.3581711,2,Saturday,Liquor
CAUSE A DISTURBANCE,800 Block ESQUIMALT RD,VICTORIA,BC,48.43187568,-123.394566,2,Saturday,Disorder
THEFT FROM MV UNDER $5000,100 Block ISLAND HWY,VICTORIA,BC,48.4509053,-123.4245117,7,Saturday,Theft from Vehicle
THEFT-OTHER UNDER $5000,900 Block DOUGLAS ST,VICTORIA,BC,48.42335108,-123.3656775,2,Saturday,Theft
BREAK & ENTER-RESIDENCE,1100 Block PRINCESS AVE,VICTORIA,BC,48.43265487,-123.3510979,8,Saturday,Breaking & Entering
COLLISION-NON-FATAL INJURY,BLANSHARD ST & VIEW ST,VICTORIA,BC,48.42511507,-123.3622736,9,Saturday,Traffic
IMPAIRED OP MOTOR VEH (ALCOH),500 Block ADMIRALS RD,VICTORIA,BC,48.42892619,-123.4169922,0,Saturday,Traffic
MISCHIEF $5000 OR UNDER,1000 Block BROAD ST,VICTORIA,BC,48.42418775,-123.3666833,5,Saturday,Property Crime
MISCHIEF $5000 OR UNDER,1200 Block BROAD ST,VICTORIA,BC,48.42570604,-123.3664504,1,Saturday,Property Crime
ASSAULT-COMMON OR TRESPASS,900 Block DINGLEY DELL,VICTORIA,BC,48.44188034,-123.3943521,11,Saturday,Assault
SUSPICIOUS PERS/VEH/OCCURRENCE,1200 Block EFFINGHAM ST,VICTORIA,BC,48.43156108,-123.4144734,11,Saturday,Other
MISCHIEF $5000 OR UNDER,900 Block DOUGLAS ST,VICTORIA,BC,48.42335108,-123.3656775,1,Sunday,Property Crime
LIQUOR-INTOX IN PUBLIC PLACE,DOUGLAS ST & VIEW ST,VICTORIA,BC,48.4254377,-123.3650891,23,Saturday,Liquor
THEFT-OTHER UNDER $5000,1200 Block ESQUIMALT RD,VICTORIA,BC,48.42991237,-123.4163851,16,Saturday,Theft
LIQUOR (LCLA) ACT-OTHER,BASTION SQ,VICTORIA,BC,48.42587017,-123.3697874,1,Sunday,Liquor
THEFT-SHOPLIFTING UNDER $5000,1100 Block DOUGLAS ST,VICTORIA,BC,48.42504379,-123.3652055,11,Friday,Theft
LIQUOR-INTOX IN PUBLIC PLACE,2300 Block TRENT ST,VICTORIA,BC,48.43299003,-123.3239006,12,Saturday,Liquor
DRIVING COMPLAINTS,SHELBOURNE ST & HILLSIDE AVE,VICTORIA,BC,48.44568146,-123.333306,23,Saturday,Traffic
THEFT BICYCLE UNDER $5000,GLADSTONE AVE & FERNWOOD RD,VICTORIA,BC,48.43046772,-123.3451481,12,Saturday,Theft
LIQUOR-INTOX IN PUBLIC PLACE,900 Block DOUGLAS ST,VICTORIA,BC,48.42335108,-123.3656775,2,Sunday,Liquor
COLLISION-DAMAGE OVER $1000,1000 Block WHARF ST,VICTORIA,BC,48.42448927,-123.3697427,12,Saturday,Traffic
LIQUOR (LCLA) ACT-OTHER,1300 Block BROAD ST,VICTORIA,BC,48.42658425,-123.3662261,2,Sunday,Liquor
THEFT-SHOPLIFTING UNDER $5000,400 Block SIMCOE ST,VICTORIA,BC,48.4155487,-123.3743272,15,Friday,Theft
